01; Fornec1; 122; 22981; 1;24/02/2023; 16/02/2023; 31/12/2023; 1122,97; 1122,97; 20/03/2023
75; Fornec75; 450; 23374; 1;02/03/2023; 28/02/2023; 31/12/2023; 1258,13; 1258,13; 20/03/2023
76; Fornec76; 450; 23373; 1;02/03/2023; 28/02/2023; 31/12/2023; 653,75; 653,75; 20/03/2023
77; Fornec77; 450; 23386; 1;02/03/2023; 28/02/2023; 31/12/2023; 1128,75; 1128,75; 20/03/2023
78; Fornec78; 450; 23390; 1;02/03/2023; 28/02/2023; 31/12/2023; 989,38; 989,38; 20/03/2023
79; Fornec79; 450; 23405; 1;02/03/2023; 28/02/2023; 31/12/2023; 928,13; 928,13; 20/03/2023
80; Fornec80; 450; 23414; 1;02/03/2023; 28/02/2023; 31/12/2023; 1131,2; 1131,2; 20/03/2023
81; Fornec81; 450; 23417; 1;02/03/2023; 28/02/2023; 31/12/2023; 744,11; 744,11; 20/03/2023
177; Fornec177; 450; 23430; 1;05/03/2023; 01/03/2023; 31/12/2023; 1250; 1250; 20/03/2023
178; Fornec178; 450; 23428; 1;05/03/2023; 01/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
179; Fornec179; 450; 23470; 1;05/03/2023; 01/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
180; Fornec180; 450; 23602; 1;09/03/2023; 05/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
181; Fornec181; 450; 23525; 1;05/03/2023; 03/03/2023; 31/12/2023; 1236,25; 1236,25; 20/03/2023
182; Fornec182; 450; 23488; 1;05/03/2023; 02/03/2023; 31/12/2023; 1431,9; 1431,9; 20/03/2023
183; Fornec183; 450; 23542; 1;05/03/2023; 04/03/2023; 31/12/2023; 689,7; 689,7; 20/03/2023
184; Fornec184; 450; 23642; 1;09/03/2023; 06/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
185; Fornec185; 450; 23518; 1;05/03/2023; 03/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
186; Fornec186; 450; 23512; 1;05/03/2023; 03/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
187; Fornec187; 450; 23497; 1;05/03/2023; 02/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
188; Fornec188; 450; 23511; 1;05/03/2023; 03/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
189; Fornec189; 450; 23519; 1;05/03/2023; 03/03/2023; 31/12/2023; 1431,9; 1431,9; 20/03/2023
190; Fornec190; 450; 23515; 1;05/03/2023; 03/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
191; Fornec191; 450; 23510; 1;05/03/2023; 03/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
192; Fornec192; 450; 23509; 1;05/03/2023; 03/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
193; Fornec193; 450; 23514; 1;05/03/2023; 03/03/2023; 31/12/2023; 1670,55; 1670,55; 20/03/2023
194; Fornec194; 450; 23520; 1;05/03/2023; 03/03/2023; 31/12/2023; 1431,9; 1431,9; 20/03/2023
195; Fornec195; 450; 23572; 1;05/03/2023; 04/03/2023; 31/12/2023; 1077,74; 1077,74; 20/03/2023
196; Fornec196; 450; 23574; 1;05/03/2023; 04/03/2023; 31/12/2023; 1144,09; 1144,09; 20/03/2023
197; Fornec197; 450; 23575; 1;05/03/2023; 04/03/2023; 31/12/2023; 715,47; 715,47; 20/03/2023
198; Fornec198; 450; 23577; 1;05/03/2023; 04/03/2023; 31/12/2023; 1054,36; 1054,36; 20/03/2023
199; Fornec199; 450; 23548; 1;05/03/2023; 04/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
200; Fornec200; 450; 23550; 1;05/03/2023; 04/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
201; Fornec201; 450; 23547; 1;05/03/2023; 04/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
202; Fornec202; 450; 23603; 1;09/03/2023; 05/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
203; Fornec203; 450; 23551; 1;05/03/2023; 04/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
204; Fornec204; 450; 23556; 1;05/03/2023; 04/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
205; Fornec205; 450; 23647; 1;09/03/2023; 06/03/2023; 31/12/2023; 2147,85; 2147,85; 20/03/2023
206; Fornec206; 450; 23589; 1;05/03/2023; 04/03/2023; 31/12/2023; 2147,85; 2147,85; 20/03/2023
207; Fornec207; 450; 23596; 1;09/03/2023; 05/03/2023; 31/12/2023; 1562,5; 1562,5; 20/03/2023
208; Fornec208; 450; 23743; 1;09/03/2023; 07/03/2023; 31/12/2023; 1875; 1875; 20/03/2023
209; Fornec209; 450; 23604; 1;09/03/2023; 05/03/2023; 31/12/2023; 1562,5; 1562,5; 20/03/2023
210; Fornec210; 450; 23605; 1;09/03/2023; 05/03/2023; 31/12/2023; 1562,5; 1562,5; 20/03/2023
211; Fornec211; 450; 23607; 1;09/03/2023; 05/03/2023; 31/12/2023; 1562,5; 1562,5; 20/03/2023
212; Fornec212; 450; 23639; 1;09/03/2023; 06/03/2023; 31/12/2023; 1243,84; 1243,84; 20/03/2023
213; Fornec213; 450; 23643; 1;09/03/2023; 06/03/2023; 31/12/2023; 779,43; 779,43; 20/03/2023
214; Fornec214; 450; 23644; 1;09/03/2023; 06/03/2023; 31/12/2023; 1031,45; 1031,45; 20/03/2023
215; Fornec215; 450; 23662; 1;09/03/2023; 06/03/2023; 31/12/2023; 814,75; 814,75; 20/03/2023
216; Fornec216; 450; 23664; 1;09/03/2023; 06/03/2023; 31/12/2023; 1114,02; 1114,02; 20/03/2023
217; Fornec217; 450; 23668; 1;09/03/2023; 06/03/2023; 31/12/2023; 671,08; 671,08; 20/03/2023
218; Fornec218; 450; 23671; 1;09/03/2023; 06/03/2023; 31/12/2023; 908,78; 908,78; 20/03/2023
219; Fornec219; 450; 23673; 1;09/03/2023; 06/03/2023; 31/12/2023; 779,43; 779,43; 20/03/2023
220; Fornec220; 450; 23676; 1;09/03/2023; 06/03/2023; 31/12/2023; 553,19; 553,19; 20/03/2023
221; Fornec221; 450; 23682; 1;09/03/2023; 06/03/2023; 31/12/2023; 1120,22; 1120,22; 20/03/2023
222; Fornec222; 450; 23685; 1;09/03/2023; 06/03/2023; 31/12/2023; 785,16; 785,16; 20/03/2023
223; Fornec223; 450; 23689; 1;09/03/2023; 06/03/2023; 31/12/2023; 736; 736; 20/03/2023
224; Fornec224; 450; 23691; 1;09/03/2023; 06/03/2023; 31/12/2023; 746,5; 746,5; 20/03/2023
225; Fornec225; 450; 23695; 1;09/03/2023; 06/03/2023; 31/12/2023; 796,14; 796,14; 20/03/2023
226; Fornec226; 450; 23704; 1;09/03/2023; 06/03/2023; 31/12/2023; 682,5; 682,5; 20/03/2023
227; Fornec227; 450; 23705; 1;09/03/2023; 06/03/2023; 31/12/2023; 923,75; 923,75; 20/03/2023
228; Fornec228; 450; 23708; 1;09/03/2023; 06/03/2023; 31/12/2023; 1530,63; 1530,63; 20/03/2023
229; Fornec229; 450; 23709; 1;09/03/2023; 06/03/2023; 31/12/2023; 865,63; 865,63; 20/03/2023
230; Fornec230; 450; 23710; 1;09/03/2023; 06/03/2023; 31/12/2023; 1406,25; 1406,25; 20/03/2023
231; Fornec231; 450; 23703; 1;09/03/2023; 06/03/2023; 31/12/2023; 1193,25; 1193,25; 20/03/2023
232; Fornec232; 450; 23721; 1;09/03/2023; 07/03/2023; 31/12/2023; 255,36; 255,36; 20/03/2023
233; Fornec233; 450; 23722; 1;09/03/2023; 07/03/2023; 31/12/2023; 946,49; 946,49; 20/03/2023
234; Fornec234; 450; 23723; 1;09/03/2023; 07/03/2023; 31/12/2023; 320,75; 320,75; 20/03/2023
235; Fornec235; 450; 23735; 1;09/03/2023; 07/03/2023; 31/12/2023; 1562,5; 1562,5; 20/03/2023
236; Fornec236; 450; 23731; 1;09/03/2023; 07/03/2023; 31/12/2023; 2812,5; 2812,5; 20/03/2023
237; Fornec237; 450; 23739; 1;09/03/2023; 07/03/2023; 31/12/2023; 2187,5; 2187,5; 20/03/2023
238; Fornec238; 450; 23741; 1;09/03/2023; 07/03/2023; 31/12/2023; 1562,5; 1562,5; 20/03/2023
239; Fornec239; 450; 23740; 1;09/03/2023; 07/03/2023; 31/12/2023; 1562,5; 1562,5; 20/03/2023
240; Fornec240; 450; 23756; 1;09/03/2023; 07/03/2023; 31/12/2023; 1670,55; 1670,55; 20/03/2023
241; Fornec241; 450; 23758; 1;09/03/2023; 07/03/2023; 31/12/2023; 1431,9; 1431,9; 20/03/2023
242; Fornec242; 450; 23828; 1;11/03/2023; 09/03/2023; 31/12/2023; 821,91; 821,91; 20/03/2023
243; Fornec243; 450; 23829; 1;11/03/2023; 09/03/2023; 31/12/2023; 997,5; 997,5; 20/03/2023
244; Fornec244; 450; 23830; 1;11/03/2023; 09/03/2023; 31/12/2023; 1015,63; 1015,63; 20/03/2023
245; Fornec245; 450; 23832; 1;11/03/2023; 09/03/2023; 31/12/2023; 601,25; 601,25; 20/03/2023
246; Fornec246; 450; 23834; 1;11/03/2023; 09/03/2023; 31/12/2023; 996,88; 996,88; 20/03/2023
247; Fornec247; 450; 23836; 1;11/03/2023; 09/03/2023; 31/12/2023; 484,38; 484,38; 20/03/2023
248; Fornec248; 450; 23840; 1;11/03/2023; 09/03/2023; 31/12/2023; 405,71; 405,71; 20/03/2023
249; Fornec249; 450; 23841; 1;11/03/2023; 09/03/2023; 31/12/2023; 532,67; 532,67; 20/03/2023
250; Fornec250; 450; 23795; 1;11/03/2023; 08/03/2023; 31/12/2023; 2147,85; 2147,85; 20/03/2023
251; Fornec251; 450; 23789; 1;11/03/2023; 08/03/2023; 31/12/2023; 1670,55; 1670,55; 20/03/2023
252; Fornec252; 450; 23804; 1;11/03/2023; 08/03/2023; 31/12/2023; 1670,55; 1670,55; 20/03/2023
253; Fornec253; 450; 23796; 1;11/03/2023; 08/03/2023; 31/12/2023; 1670,55; 1670,55; 20/03/2023
254; Fornec254; 450; 23797; 1;11/03/2023; 08/03/2023; 31/12/2023; 1670,55; 1670,55; 20/03/2023
255; Fornec255; 450; 23854; 1;11/03/2023; 09/03/2023; 31/12/2023; 1250; 1250; 20/03/2023
256; Fornec256; 450; 23921; 1;11/03/2023; 10/03/2023; 31/12/2023; 482,55; 482,55; 20/03/2023
257; Fornec257; 450; 23860; 1;11/03/2023; 09/03/2023; 31/12/2023; 387,57; 387,57; 20/03/2023
258; Fornec258; 450; 23871; 1;11/03/2023; 09/03/2023; 31/12/2023; 2187,5; 2187,5; 20/03/2023
259; Fornec259; 450; 23888; 1;11/03/2023; 10/03/2023; 31/12/2023; 2187,5; 2187,5; 20/03/2023
260; Fornec260; 450; 23927; 1;11/03/2023; 10/03/2023; 31/12/2023; 2187,5; 2187,5; 20/03/2023
261; Fornec261; 450; 23911; 1;11/03/2023; 10/03/2023; 31/12/2023; 2812,5; 2812,5; 20/03/2023
262; Fornec262; 450; 23856; 1;11/03/2023; 09/03/2023; 31/12/2023; 2812,5; 2812,5; 20/03/2023
263; Fornec263; 450; 23910; 1;11/03/2023; 10/03/2023; 31/12/2023; 2187,5; 2187,5; 20/03/2023
13; Fornec13; 460; 23083; 1;24/02/2023; 20/02/2023; 31/12/2023; 194,74; 194,74; 20/03/2023
14; Fornec14; 460; 23084; 1;24/02/2023; 20/02/2023; 31/12/2023; 743,56; 743,56; 20/03/2023
15; Fornec15; 460; 23085; 1;24/02/2023; 20/02/2023; 31/12/2023; 350,19; 350,19; 20/03/2023
21; Fornec21; 460; 23184; 1;10/03/2023; 23/02/2023; 31/12/2023; 1108; 1108; 20/03/2023
22; Fornec22; 460; 23186; 1;10/03/2023; 23/02/2023; 31/12/2023; 1108; 1108; 20/03/2023
40; Fornec40; 460; 23188; 1;10/03/2023; 23/02/2023; 31/12/2023; 1108; 1108; 20/03/2023
41; Fornec41; 460; 23232; 1;10/03/2023; 24/02/2023; 31/12/2023; 1108; 1108; 20/03/2023
45; Fornec45; 460; 23285; 1;10/03/2023; 25/02/2023; 31/12/2023; 1108; 1108; 20/03/2023
264; Fornec264; 460; 23441; 1;05/03/2023; 01/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
265; Fornec265; 460; 23610; 1;09/03/2023; 05/03/2023; 31/12/2023; 886,4; 886,4; 20/03/2023
266; Fornec266; 460; 23487; 1;05/03/2023; 02/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
267; Fornec267; 460; 23597; 1;09/03/2023; 05/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
268; Fornec268; 460; 23598; 1;09/03/2023; 05/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
269; Fornec269; 460; 23486; 1;05/03/2023; 02/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
270; Fornec270; 460; 23485; 1;05/03/2023; 02/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
271; Fornec271; 460; 23599; 1;09/03/2023; 05/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
272; Fornec272; 460; 23501; 1;05/03/2023; 02/03/2023; 31/12/2023; 886,4; 886,4; 20/03/2023
273; Fornec273; 460; 23653; 1;09/03/2023; 06/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
274; Fornec274; 460; 23600; 1;09/03/2023; 05/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
275; Fornec275; 460; 23467; 1;05/03/2023; 01/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
276; Fornec276; 460; 23500; 1;05/03/2023; 02/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
277; Fornec277; 460; 23495; 1;05/03/2023; 02/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
278; Fornec278; 460; 23499; 1;05/03/2023; 02/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
279; Fornec279; 460; 23539; 1;05/03/2023; 03/03/2023; 31/12/2023; 886,4; 886,4; 20/03/2023
280; Fornec280; 460; 23558; 1;05/03/2023; 04/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
281; Fornec281; 460; 23654; 1;09/03/2023; 06/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
282; Fornec282; 460; 23601; 1;09/03/2023; 05/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
283; Fornec283; 460; 23526; 1;05/03/2023; 03/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
284; Fornec284; 460; 23521; 1;05/03/2023; 03/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
285; Fornec285; 460; 23522; 1;05/03/2023; 03/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
286; Fornec286; 460; 23651; 1;09/03/2023; 06/03/2023; 31/12/2023; 1108; 1108; 20/03/2023
287; Fornec287; 460; 23571; 1;05/03/2023; 04/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
288; Fornec288; 460; 23573; 1;05/03/2023; 04/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
289; Fornec289; 460; 23650; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
290; Fornec290; 460; 23561; 1;05/03/2023; 04/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
291; Fornec291; 460; 23564; 1;05/03/2023; 04/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
292; Fornec292; 460; 23570; 1;05/03/2023; 04/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
293; Fornec293; 460; 23620; 1;09/03/2023; 05/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
294; Fornec294; 460; 23567; 1;05/03/2023; 04/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
295; Fornec295; 460; 23617; 1;09/03/2023; 05/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
296; Fornec296; 460; 23618; 1;09/03/2023; 05/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
297; Fornec297; 460; 23616; 1;09/03/2023; 05/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
298; Fornec298; 460; 23621; 1;09/03/2023; 05/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
299; Fornec299; 460; 23615; 1;09/03/2023; 05/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
300; Fornec300; 460; 23619; 1;09/03/2023; 05/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
301; Fornec301; 460; 23645; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
302; Fornec302; 460; 23641; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
303; Fornec303; 460; 23692; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
304; Fornec304; 460; 23640; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
305; Fornec305; 460; 23655; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
306; Fornec306; 460; 23638; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
307; Fornec307; 460; 23669; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
308; Fornec308; 460; 23851; 1;11/03/2023; 09/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
309; Fornec309; 460; 23688; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
310; Fornec310; 460; 23750; 1;09/03/2023; 07/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
311; Fornec311; 460; 23698; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
312; Fornec312; 460; 23699; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
313; Fornec313; 460; 23706; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
314; Fornec314; 460; 23742; 1;09/03/2023; 07/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
315; Fornec315; 460; 23752; 1;09/03/2023; 07/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
316; Fornec316; 460; 23753; 1;09/03/2023; 07/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
317; Fornec317; 460; 23770; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
318; Fornec318; 460; 23768; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
319; Fornec319; 460; 23702; 1;09/03/2023; 06/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
320; Fornec320; 460; 23751; 1;09/03/2023; 07/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
321; Fornec321; 460; 23755; 1;09/03/2023; 07/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
322; Fornec322; 460; 23775; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
323; Fornec323; 460; 23773; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
324; Fornec324; 460; 23771; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
325; Fornec325; 460; 23769; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
326; Fornec326; 460; 23785; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
327; Fornec327; 460; 23780; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
328; Fornec328; 460; 23817; 1;11/03/2023; 09/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
329; Fornec329; 460; 23791; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
330; Fornec330; 460; 23790; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
331; Fornec331; 460; 23800; 1;11/03/2023; 08/03/2023; 31/12/2023; 1329,6; 1329,6; 20/03/2023
342; Fornec342; 460; 2785; 1;11/03/2023; 09/03/2023; 31/12/2023; 6476,4; 6476,4; 20/03/2023
343; Fornec343; 460; 2786; 1;11/03/2023; 09/03/2023; 31/12/2023; 6532,2; 6532,2; 20/03/2023
